word	pos	msd
i	PP	PP
sin	PS	PS.UTR.SIN.DEF
tur	NN	NN.UTR.SIN.IND.NOM
indelat	PC	PC.PRF.NEU.SIN.IND.NOM
i	PP	PP
398	RG	RG.NOM
distrikt	NN	NN.NEU.PLU.IND.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57d7e659
Aftenbladet	NN	NN.NEU.SIN.DEF.NOM

# paragraph 
# sentence 57dd269c
Aftenbladet	NN	NN.NEU.SIN.DEF.NOM
var	VB	VB.PRT.AKT
en	DT	DT.UTR.SIN.IND
norsk	JJ	JJ.POS.UTR.SIN.IND.NOM
daglig	JJ	JJ.POS.UTR.SIN.IND.NOM
tidning	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
grundad	PC	PC.PRF.UTR.SIN.IND.NOM
1855	RG	RG.NOM
som	KN	KN
en	DT	DT.UTR.SIN.IND
fortsättning	NN	NN.UTR.SIN.IND.NOM
av	PP	PP
den	DT	DT.UTR.SIN.DEF
äldre	JJ	JJ.KOM.UTR+NEU.SIN+PLU.IND+DEF.NOM
polemisk-satiriska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
veckotidningen	NN	NN.UTR.SIN.DEF.NOM
"	PAD	PAD
Krydseren	NN	NN.UTR.SIN.DEF.NOM
"	PAD	PAD
grundlagd	PC	PC.PRF.UTR.SIN.IND.NOM
av	PP	PP
Ditmar	PM	PM.NOM
Meidell	PM	PM.NOM
1849	RG	RG.NOM
och	KN	KN
utgiven	PC	PC.PRF.UTR.SIN.IND.NOM
till	PP	PP
utgången	NN	NN.UTR.SIN.DEF.NOM
av	PP	PP
1854	RG	RG.NOM
.	MAD	MAD

# sentence 57d9a6b1
Denna	PN	PN.UTR.SIN.DEF.SUB+OBJ
hade	VB	VB.PRT.AKT
framträtt	VB	VB.SUP.AKT
redan	AB	AB
1849	RG	RG.NOM
och	KN	KN
var	VB	VB.PRT.AKT
närmast	AB	AB.SUV
utgången	NN	NN.UTR.SIN.DEF.NOM
från	PP	PP
en	DT	DT.UTR.SIN.IND
litterär	JJ	JJ.POS.UTR.SIN.IND.NOM
krets	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
till	PP	PP
vilken	HP	HP.UTR.SIN.IND
bland	PP	PP
andra	PN	PN.UTR+NEU.PLU.IND.SUB+OBJ
hörde	VB	VB.PRT.AKT
Hartvig	PM	PM.NOM
Marcus	PM	PM.NOM
Lassen	PM	PM.NOM
,	MID	MID
Ole	PM	PM.NOM
Richter	PM	PM.NOM
och	KN	KN
den	DT	DT.UTR.SIN.DEF
unge	JJ	JJ.POS.MAS.SIN.DEF.NOM
geologen	NN	NN.UTR.SIN.DEF.NOM
J.T	PM	PM.NOM
.	MAD	MAD

# sentence 57d4dae8
Rørdam	PM	PM.NOM
,	MID	MID
vilka	HP	HP.UTR+NEU.PLU.IND
alla	PN	PN.UTR+NEU.PLU.IND.SUB+OBJ
var	VB	VB.PRT.AKT
medarbetare	NN	NN.UTR.PLU.IND.NOM
i	PP	PP
densamma	PN	PN.UTR.SIN.DEF.SUB+OBJ
.	MAD	MAD

# sentence 57d37b5b
Huvudredaktör	NN	NN.UTR.SIN.IND.NOM
var	VB	VB.PRT.AKT
Ditmar	PM	PM.NOM
Meidell	PM	PM.NOM
.	MAD	MAD

# sentence 57d691a6
Denne	PN	PN.MAS.SIN.DEF.SUB+OBJ
blev	VB	VB.PRT.AKT
även	AB	AB
,	MID	MID
från	PP	PP
1855	RG	RG.NOM
,	MID	MID
Aftenbladets	NN	NN.NEU.SIN.DEF.GEN
redaktör	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57deac31
Utom	PP	PP
honom	PN	PN.UTR.SIN.DEF.OBJ
deltog	VB	VB.PRT.AKT
även	AB	AB
Ole	PM	PM.NOM
Richter	PM	PM.NOM
(	PAD	PAD
januari	NN	NN.UTR.SIN.IND.NOM
1856	RG	RG.NOM
till	PP	PP
november	NN	NN.UTR.SIN.IND.NOM
1859	RG	RG.NOM
)	PAD	PAD
och	KN	KN
Bjørnstjerne	PM	PM.NOM
Bjørnson	PM	PM.NOM
(	PAD	PAD
oktober	NN	NN.UTR.SIN.IND.NOM
1859	RG	RG.NOM
till	PP	PP
januari	NN	NN.UTR.SIN.IND.NOM
1860	RG	RG.NOM
)	PAD	PAD
i	PP	PP
redaktionen	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# sentence 57d0b13e
Den	DT	DT.UTR.SIN.DEF
sistnämndes	JJ	JJ.POS.MAS.SIN.DEF.GEN
verksamhet	NN	NN.UTR.SIN.IND.NOM
inföll	VB	VB.PRT.AKT
samtidigt	AB	AB
med	PP	PP
den	DT	DT.UTR.SIN.DEF
unionella	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
striden	NN	NN.UTR.SIN.DEF.NOM
om	PP	PP
ståthållarskapets	NN	NN.NEU.SIN.DEF.GEN
upphävande	NN	NN.NEU.SIN.IND.NOM
,	MID	MID
i	PP	PP
vilken	HP	HP.UTR.SIN.IND
han	PN	PN.UTR.SIN.DEF.SUB
uppträdde	VB	VB.PRT.AKT
med	PP	PP
mycken	JJ	JJ.POS.UTR.SIN.IND.NOM
skärpa	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d98948
Samtidigt	AB	AB
väckte	VB	VB.PRT.AKT
han	PN	PN.UTR.SIN.DEF.SUB
också	AB	AB
genom	PP	PP
sina	PS	PS.UTR+NEU.PLU.DEF
artiklar	NN	NN.UTR.PLU.IND.NOM
om	PP	PP
inländska	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
förhållanden	NN	NN.NEU.PLU.IND.NOM
en	DT	DT.UTR.SIN.IND
sådan	JJ	JJ.POS.UTR.SIN.IND.NOM
ovilja	NN	NN.UTR.SIN.IND.NOM
emot	PP	PP
sig	PN	PN.UTR+NEU.SIN+PLU.DEF.OBJ
,	MID	MID
att	SN	SN
han	PN	PN.UTR.SIN.DEF.SUB
mycket	AB	AB.POS
snart	AB	AB.POS
fann	VB	VB.PRT.AKT
sig	PN	PN.UTR+NEU.SIN+PLU.DEF.OBJ
böra	VB	VB.INF.AKT
frånträda	VB	VB.INF.AKT
sin	PS	PS.UTR.SIN.DEF
befattning	NN	NN.UTR.SIN.IND.NOM
med	PP	PP
redaktionen	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# paragraph 
# sentence 57d2397a
Tidningen	NN	NN.UTR.SIN.DEF.NOM
hade	VB	VB.PRT.AKT
ända	AB	AB
från	PP	PP
sin	PS	PS.UTR.SIN.DEF
grundläggning	NN	NN.UTR.SIN.IND.NOM
ständigt	AB	AB.POS
ett	DT	DT.NEU.SIN.IND
liberalt	JJ	JJ.POS.NEU.SIN.IND.NOM
program	NN	NN.NEU.SIN.IND.NOM
och	KN	KN
kämpade	VB	VB.PRT.AKT
för	PP	PP
1860-talets	NN	NN.NEU.SIN.DEF.GEN
konstitutionella	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
reformer	NN	NN.UTR.PLU.IND.NOM
i	PP	PP
Norge	PM	PM.NOM
,	MID	MID
såsom	KN	KN
årliga	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
storting	NN	NN.NEU.PLU.IND.NOM
och	KN	KN
statsrådens	NN	NN.NEU.PLU.DEF.GEN
deltagande	NN	NN.NEU.SIN.IND.NOM
i	PP	PP
Stortingets	NN	NN.NEU.SIN.DEF.GEN
förhandlingar	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# sentence 57d356cf
Den	PN	PN.UTR.SIN.DEF.SUB+OBJ
var	VB	VB.PRT.AKT
på	PP	PP
samma	DT	DT.UTR+NEU.SIN+PLU.IND
gång	NN	NN.UTR.SIN.IND.NOM
nästan	AB	AB
alltid	AB	AB
mycket	AB	AB.POS
moderat	PC	PC.PRF.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d462ea
Därjämte	AB	AB
ägnade	VB	VB.PRT.AKT
den	DT	DT.UTR.SIN.DEF
litteraturen	NN	NN.UTR.SIN.DEF.NOM
stor	JJ	JJ.POS.UTR.SIN.IND.NOM
uppmärksamhet	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
var	VB	VB.PRT.AKT
tidtals	AB	AB
Norges	PM	PM.GEN
förnämsta	JJ	JJ.SUV.UTR+NEU.SIN+PLU.DEF.NOM
organ	NN	NN.NEU.SIN.IND.NOM
för	PP	PP
den	DT	DT.UTR.SIN.DEF
litterära	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
kritiken	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# paragraph 
# sentence 57deb04d
Under	PP	PP
årens	NN	NN.NEU.PLU.DEF.GEN
lopp	NN	NN.NEU.SIN.IND.NOM
fick	VB	VB.PRT.AKT
Aftenbladet	PM	PM.NOM
emellertid	AB	AB
många	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
konkurrenter	NN	NN.UTR.PLU.IND.NOM
,	MID	MID
och	KN	KN
detta	PN	PN.NEU.SIN.DEF.SUB+OBJ
inverkade	VB	VB.PRT.AKT
på	PP	PP
dess	PS	PS.UTR+NEU.SIN+PLU.DEF
ekonomiska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
ställning	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d6628b
Nyåret	NN	NN.NEU.SIN.DEF.NOM
1878	RG	RG.NOM
köptes	VB	VB.PRT.SFO
tidningen	NN	NN.UTR.SIN.DEF.NOM
av	PP	PP
ett	DT	DT.NEU.SIN.IND
konsortium	NN	NN.NEU.SIN.IND.NOM
och	KN	KN
gjordes	VB	VB.PRT.SFO
till	PP	PP
organ	NN	NN.NEU.SIN.IND.NOM
för	PP	PP
en	DT	DT.UTR.SIN.IND
moderat	PC	PC.PRF.UTR.SIN.IND.NOM
högerpolitik	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d7de23
Den	DT	DT.UTR.SIN.DEF
15	RG	RG.NOM
oktober	NN	NN.UTR.SIN.IND.NOM
1879	RG	RG.NOM
utgick	VB	VB.PRT.AKT
Meidell	PM	PM.NOM
ur	PP	PP
redaktionen	NN	NN.UTR.SIN.DEF.NOM
och	KN	KN
efterträddes	VB	VB.PRT.SFO
av	PP	PP
Jørgen	PM	PM.NOM
F.	PM	PM.NOM
Sandberg	PM	PM.NOM
,	MID	MID
som	HP	HP.-.-.-
dog	VB	VB.PRT.AKT
redan	AB	AB
i	PP	PP
juli	NN	NN.UTR.SIN.IND.NOM
1881	RG	RG.NOM
,	MID	MID
varefter	HA	HA
tidningen	NN	NN.UTR.SIN.DEF.NOM
nedlades	VB	VB.PRT.SFO
vid	PP	PP
årets	NN	NN.NEU.SIN.DEF.GEN
slut	NN	NN.NEU.SIN.IND.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57d3e211
Agapetus	PM	PM.NOM
bulla	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57ddac66
Agapetus	PM	PM.NOM
bulla	NN	NN.UTR.SIN.IND.NOM
är	VB	VB.PRS.AKT
ett	DT	DT.NEU.SIN.IND
förfalskat	PC	PC.PRF.NEU.SIN.IND.NOM
dokument	NN	NN.NEU.SIN.IND.NOM
,	MID	MID
som	HP	HP.-.-.-
framställdes	VB	VB.PRT.SFO
av	PP	PP
svensken	NN	NN.UTR.SIN.DEF.NOM
Nils	PM	PM.NOM
Rabenius	PM	PM.NOM
(	PAD	PAD
1648-1717	RG	RG.NOM
)	PAD	PAD
.	MAD	MAD

# sentence 57de9a29
Bakgrunden	NN	NN.UTR.SIN.DEF.NOM
var	VB	VB.PRT.AKT
uppgiften	NN	NN.UTR.SIN.DEF.NOM
i	PP	PP
Danaholmstraktaten	NN	NN.NEU.PLU.DEF.NOM
att	SN	SN
de	DT	DT.UTR+NEU.PLU.DEF
tre	RG	RG.NOM
nordiska	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
kungarna	NN	NN.UTR.PLU.DEF.NOM
haft	VB	VB.SUP.AKT
ett	DT	DT.NEU.SIN.IND
möte	NN	NN.NEU.SIN.IND.NOM
där	HA	HA
den	DT	DT.UTR.SIN.DEF
svenske	JJ	JJ.POS.MAS.SIN.DEF.NOM
kungen	NN	NN.UTR.SIN.DEF.NOM
suttit	VB	VB.SUP.AKT
till	PP	PP
häst	NN	NN.UTR.SIN.IND.NOM
medan	SN	SN
den	DT	DT.UTR.SIN.DEF
danske	JJ	JJ.POS.MAS.SIN.DEF.NOM
kungen	NN	NN.UTR.SIN.DEF.NOM
hållit	VB	VB.SUP.AKT
i	PP	PP
hans	PS	PS.UTR+NEU.SIN+PLU.DEF
betsel	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
den	DT	DT.UTR.SIN.DEF
norske	JJ	JJ.POS.MAS.SIN.DEF.NOM
i	PP	PP
hans	PS	PS.UTR+NEU.SIN+PLU.DEF
stigbygel	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57dde13e
Danskarna	NN	NN.UTR.PLU.DEF.NOM
bestred	VB	VB.PRT.AKT
att	SN	SN
uppgiften	NN	NN.UTR.SIN.DEF.NOM
var	VB	VB.PRT.AKT
riktig	JJ	JJ.POS.UTR.SIN.IND.NOM
,	MID	MID
men	KN	KN
Rabenius	PM	PM.NOM
visade	VB	VB.PRT.AKT
upp	PL	PL
en	DT	DT.UTR.SIN.IND
skrivelse	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
bulla	NN	NN.UTR.SIN.IND.NOM
)	PAD	PAD
där	HA	HA
påven	NN	NN.UTR.SIN.DEF.NOM
Agapetus	PM	PM.NOM
II	RG	RG.NOM
år	NN	NN.NEU.SIN.IND.NOM
954	RG	RG.NOM
skulle	VB	VB.PRT.AKT
ha	VB	VB.INF.AKT
förklarat	VB	VB.SUP.AKT
Sveriges	PM	PM.GEN
företräde	NN	NN.NEU.SIN.IND.NOM
framför	PP	PP
grannländerna	NN	NN.NEU.PLU.DEF.NOM
.	MAD	MAD

# paragraph 
# sentence 57df6b44
Bullan	PM	PM.NOM
utgavs	VB	VB.PRT.SFO
1701	RG	RG.NOM
med	PP	PP
förord	NN	NN.NEU.SIN.IND.NOM
av	PP	PP
juristprofessorn	NN	NN.UTR.SIN.DEF.NOM
Carl	PM	PM.NOM
Lundius	PM	PM.NOM
.	MAD	MAD

# sentence 57d84af0
Nils	PM	PM.NOM
Ahnlund	PM	PM.NOM
visade	VB	VB.PRT.AKT
1927	RG	RG.NOM
att	SN	SN
bullan	NN	NN.UTR.SIN.DEF.NOM
var	VB	VB.PRT.AKT
en	DT	DT.UTR.SIN.IND
förfalskning	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57d9afd6
Agder	PM	PM.GEN
vitenskapsakademi	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57d8c0a6
Agder	PM	PM.GEN
vitenskapsakademi	NN	NN.UTR.SIN.IND.NOM
med	PP	PP
säte	NN	NN.NEU.SIN.IND.NOM
i	PP	PP
Kristiansand	PM	PM.NOM
har	VB	VB.PRS.AKT
sin	PS	PS.UTR.SIN.DEF
bakgrund	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
Agder	PM	PM.GEN
akademi	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
som	HP	HP.-.-.-
grundades	VB	VB.PRT.SFO
den	DT	DT.UTR.SIN.DEF
27	RG	RG.NOM
oktober	NN	NN.UTR.SIN.IND.NOM
1962	RG	RG.NOM
.	MAD	MAD

# paragraph 
# sentence 57d4b811
Initiativtagare	NN	NN.UTR.SIN.IND.NOM
var	VB	VB.PRT.AKT
redaktör	NN	NN.UTR.SIN.IND.NOM
Magnus	PM	PM.NOM
Breilid	PM	PM.NOM
och	KN	KN
akademins	NN	NN.UTR.SIN.DEF.GEN
första	RO	RO.NOM
preses	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
Dr.	PM	PM.NOM
phil	PM	PM.NOM
.	MAD	MAD

# sentence 57d4cae2
Halvor	NN	NN.UTR.PLU.IND.NOM
Vegard	PM	PM.NOM
Hauge	PM	PM.NOM
,	MID	MID
rektor	NN	NN.UTR.SIN.IND.NOM
för	PP	PP
Kristiansands	PM	PM.GEN
katedralskola	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d67ede
Hauge	PM	PM.NOM
vile	PM	PM.NOM
medverka	VB	VB.INF.AKT
till	PP	PP
att	SN	SN
Agder	PM	PM.NOM
och	KN	KN
Sørlandet	NN	NN.NEU.SIN.DEF.NOM
såsom	KN	KN
sydnorsk	JJ	JJ.POS.UTR.SIN.IND.NOM
region	NN	NN.UTR.SIN.IND.NOM
skulle	VB	VB.PRT.AKT
få	VB	VB.INF.AKT
ett	DT	DT.NEU.SIN.IND
eget	JJ	JJ.POS.NEU.SIN.IND+DEF.NOM
universitet	NN	NN.NEU.SIN.IND.NOM
,	MID	MID
och	KN	KN
akademien	NN	NN.UTR.SIN.DEF.NOM
ville	VB	VB.PRT.AKT
bereda	VB	VB.INF.AKT
väg	NN	NN.UTR.SIN.IND.NOM
för	PP	PP
detta	PN	PN.NEU.SIN.DEF.SUB+OBJ
.	MAD	MAD

# sentence 57d3f3f8
Agder	PM	PM.NOM
distriktshøyskole	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
ADH	PM	PM.NOM
)	PAD	PAD
startade	VB	VB.PRT.AKT
1969	RG	RG.NOM
,	MID	MID
med	PP	PP
Hauge	PM	PM.NOM
som	KN	KN
den	DT	DT.UTR.SIN.DEF
förste	RO	RO.MAS.SIN.IND+DEF.NOM
rektorn	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# paragraph 
# sentence 57d33a08
Agder	PM	PM.GEN
vitenskapsakademi	NN	NN.UTR.SIN.IND.NOM
återupprättades	VB	VB.PRT.SFO
den	DT	DT.UTR.SIN.DEF
27	RG	RG.NOM
oktober	NN	NN.UTR.SIN.IND.NOM
2002	RG	RG.NOM
i	PP	PP
Arendals	PM	PM.GEN
stadshus	NN	NN.NEU.SIN.IND.NOM
.	MAD	MAD

# sentence 57da0b1d
Rektorn	NN	NN.UTR.SIN.DEF.NOM
vid	PP	PP
universitetet	NN	NN.NEU.SIN.DEF.NOM
i	PP	PP
Agder	PM	PM.NOM
,	MID	MID
professor	NN	NN.UTR.SIN.IND.NOM
Ernst	PM	PM.NOM
Håkon	PM	PM.NOM
Jahr	PM	PM.NOM
valdes	VB	VB.PRT.SFO
då	AB	AB
till	PP	PP
preses	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57dbeb8f
Agnebergshallen	NN	NN.UTR.SIN.DEF.NOM

# paragraph 
# sentence 57dff88f
Agnebergshallen	NN	NN.UTR.SIN.DEF.NOM
,	MID	MID
invigd	PC	PC.PRF.UTR.SIN.IND.NOM
1987	RG	RG.NOM
,	MID	MID
är	VB	VB.PRS.AKT
den	DT	DT.UTR.SIN.DEF
största	JJ	JJ.SUV.UTR+NEU.SIN+PLU.DEF.NOM
sporthallen	NN	NN.UTR.SIN.DEF.NOM
i	PP	PP
Uddevalla	PM	PM.NOM
och	KN	KN
rymmer	VB	VB.PRS.AKT
2400	RG	RG.NOM
åskådare	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# sentence 57d4093e
GF	PM	PM.NOM
Kroppskultur	NN	NN.UTR.SIN.IND.NOM
spelar	VB	VB.PRS.AKT
sina	PS	PS.UTR+NEU.PLU.DEF
hemmamatcher	NN	NN.UTR.PLU.IND.NOM
här	AB	AB
.	MAD	MAD

# sentence 57d35002
Premiärmatchen	NN	NN.UTR.SIN.DEF.NOM
spelades	VB	VB.PRT.SFO
mellan	PP	PP
Kroppskultur	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
HK	PM	PM.NOM
Cliff	PM	PM.NOM
och	KN	KN
slutade	VB	VB.PRT.AKT
24-22	RG	RG.NOM
till	PP	PP
hemmalaget	NN	NN.NEU.SIN.DEF.NOM
.	MAD	MAD

# paragraph 
# sentence 57d3aecd
Även	AB	AB
IFK	PM	PM.NOM
Uddevalla	PM	PM.NOM
Futsal	PM	PM.NOM
spelar	VB	VB.PRS.AKT
sina	PS	PS.UTR+NEU.PLU.DEF
hemmamatcher	NN	NN.UTR.PLU.IND.NOM
här	AB	AB
.	MAD	MAD

# sentence 57d38ec4
Laget	NN	NN.NEU.SIN.DEF.NOM
har	VB	VB.PRS.AKT
det	DT	DT.NEU.SIN.DEF
svenska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
publikrekordet	NN	NN.NEU.SIN.DEF.NOM
när	HA	HA
det	PN	PN.NEU.SIN.DEF.SUB+OBJ
gäller	VB	VB.PRS.AKT
futsal	NN	NN.UTR.SIN.IND.NOM
med	PP	PP
1754	RG	RG.NOM
personer	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57d1a244
Hallen	NN	NN.UTR.SIN.DEF.NOM
används	VB	VB.PRS.SFO
förutom	PP	PP
till	PP	PP
idrottsarrangemang	NN	NN.NEU.SIN.IND.NOM
även	AB	AB
till	PP	PP
mässor	NN	NN.UTR.PLU.IND.NOM
och	KN	KN
konserter	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# sentence 57d01572
Här	AB	AB
har	VB	VB.PRS.AKT
bland	PP	PP
annat	PN	PN.NEU.SIN.IND.SUB+OBJ
Roxette	PM	PM.NOM
,	MID	MID
Ulf	PM	PM.NOM
Lundell	PM	PM.NOM
,	MID	MID
Eva	PM	PM.NOM
Dahlgren	PM	PM.NOM
,	MID	MID
Magnus	PM	PM.NOM
Uggla	PM	PM.NOM
och	KN	KN
Kent	PM	PM.NOM
uppträtt	VB	VB.SUP.AKT
.	MAD	MAD

# text 
# paragraph 
# sentence 57dba740
Ahasverus	PM	PM.NOM
Fritsch	PM	PM.NOM

# paragraph 
# sentence 57dc8726
Ahasverus	PM	PM.NOM
Fritsch	PM	PM.NOM
,	MID	MID
född	PC	PC.PRF.UTR.SIN.IND.NOM
1629	RG	RG.NOM
,	MID	MID
död	NN	NN.UTR.SIN.IND.NOM
1701	RG	RG.NOM
.	MAD	MAD

# sentence 57d2d06f
Konsistorialpresident	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
kansler	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
Rudolstadt	PM	PM.NOM
,	MID	MID
Thüringen	PM	PM.NOM
samt	KN	KN
universitetslärare	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d65bd9
Han	PN	PN.UTR.SIN.DEF.SUB
finns	VB	VB.PRS.SFO
representerad	PC	PC.PRF.UTR.SIN.IND.NOM
i	PP	PP
danska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Psalmebog	PM	PM.NOM
for	PM	PM.NOM
Kirke	PM	PM.NOM
og	PM	PM.NOM
Hjem	PM	PM.NOM
och	KN	KN
i	PP	PP
de	DT	DT.UTR+NEU.PLU.DEF
svenska	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
psalmböckerna	NN	NN.UTR.PLU.DEF.NOM
från	PP	PP
1695	RG	RG.NOM
till	PP	PP
1937	RG	RG.NOM
med	PP	PP
originaltexten	NN	NN.UTR.SIN.DEF.NOM
till	PP	PP
minst	AB	AB.SUV
ett	DT	DT.NEU.SIN.IND
verk	NN	NN.NEU.SIN.IND.NOM
(	PAD	PAD
nr	NN	NN.AN
122	RG	RG.NOM
)	PAD	PAD
Mein	PM	PM.NOM
Herr	NN	NN.UTR.SIN.IND.NOM
Jesu	PM	PM.GEN
mich	UO	UO
erfreut	PM	PM.NOM
,	MID	MID
på	PP	PP
svenska	NN	NN.UTR.SIN.IND.NOM
publicerad	PC	PC.PRF.UTR.SIN.IND.NOM
i	PP	PP
Jakob	PM	PM.NOM
Arrheniuss	PM	PM.GEN
Psalme-Profwer	PM	PM.NOM
1691	RG	RG.NOM
.	MAD	MAD

# sentence 57dc46c1
Melodin	NN	NN.UTR.SIN.DEF.NOM
tryckt	VB	VB.SUP.AKT
första	RO	RO.NOM
gången	NN	NN.UTR.SIN.DEF.NOM
1697	RG	RG.NOM
års	NN	NN.NEU.SIN.IND.GEN
koralbok	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57dbeca5
Psalmer	NN	NN.UTR.PLU.IND.NOM

# paragraph 
# sentence 57deccec
•	NN	NN.AN
Jesus	PM	PM.NOM
allt	DT	DT.NEU.SIN.IND+DEF
mitt	PS	PS.NEU.SIN.DEF
goda	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
är	VB	VB.PRS.AKT
(	PAD	PAD
1695	RG	RG.NOM
nr	NN	NN.AN
274	RG	RG.NOM
,	MID	MID
1937	RG	RG.NOM
nr	NN	NN.AN
122	RG	RG.NOM
)	PAD	PAD
skriven	PC	PC.PRF.UTR.SIN.IND.NOM
1668	RG	RG.NOM
,	MID	MID
översatt	PC	PC.PRF.UTR.SIN.IND.NOM
av	PP	PP
Jakob	PM	PM.NOM
Arrhenius	PM	PM.NOM

# text 
# paragraph 
# sentence 57ddbf89
Ahja	UO	UO
jõgi	UO	UO

# paragraph 
# sentence 57d72fce
Ahja	PM	PM.NOM
jõgi	UO	UO
är	VB	VB.PRS.AKT
ett	DT	DT.NEU.SIN.IND
vattendrag	NN	NN.NEU.SIN.IND.NOM
i	PP	PP
Estland	PM	PM.NOM
.	MAD	MAD

# sentence 57d3840c
Floden	NN	NN.UTR.SIN.DEF.NOM
är	VB	VB.PRS.AKT
104	RG	RG.NOM
km	NN	NN.AN
lång	JJ	JJ.POS.UTR.SIN.IND.NOM
och	KN	KN
är	VB	VB.PRS.AKT
ett	DT	DT.NEU.SIN.IND
sydligt	JJ	JJ.POS.NEU.SIN.IND.NOM
högerbiflöde	NN	NN.NEU.SIN.IND.NOM
till	PP	PP
Emajõgi	PM	PM.NOM
.	MAD	MAD

# sentence 57dd8f39
Källan	NN	NN.UTR.SIN.DEF.NOM
ligger	VB	VB.PRS.AKT
i	PP	PP
sjön	NN	NN.UTR.SIN.DEF.NOM
Erastvere	PM	PM.NOM
järv	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
landskapet	NN	NN.NEU.SIN.DEF.NOM
Põlvamaa	PM	PM.NOM
.	MAD	MAD

# sentence 57dda748
Den	PN	PN.UTR.SIN.DEF.SUB+OBJ
rinner	VB	VB.PRS.AKT
strax	AB	AB
öster	JJ	JJ.POS.UTR.SIN.IND.NOM
om	PP	PP
småköpingen	NN	NN.UTR.SIN.DEF.NOM
Ahja	PM	PM.NOM
som	HP	HP.-.-.-
gett	VB	VB.SUP.AKT
floden	NN	NN.UTR.SIN.DEF.NOM
dess	PS	PS.UTR+NEU.SIN+PLU.DEF
namn	NN	NN.NEU.SIN.IND.NOM
.	MAD	MAD

# sentence 57de85b0
Den	PN	PN.UTR.SIN.DEF.SUB+OBJ
rinner	VB	VB.PRS.AKT
igenom	PL	PL
sjöarna	NN	NN.UTR.PLU.DEF.NOM
Ahijärv	PM	PM.NOM
och	KN	KN
Võngjärv	PM	PM.NOM
,	MID	MID
båda	PN	PN.UTR+NEU.PLU.DEF.SUB+OBJ
belägna	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
i	PP	PP
landskapet	NN	NN.NEU.SIN.DEF.NOM
Tartumaa	PM	PM.NOM
.	MAD	MAD

# sentence 57d4b0cd
Ahja	PM	PM.NOM
jõgi	UO	UO
sammanflödar	VB	VB.PRS.AKT
